1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
------;Straftaten insgesamt;8136;Ostalbkreis;LK;12,448;3,995;626;5;3;14;7,809;62.7;5,601;4,309;1,292;1,789;31.9
------;Straftaten insgesamt;8211;Baden-Baden;SK;4,270;7,863;251;5.9;2;6;2,698;63.2;2,040;1,588;452;963;47.2
------;Straftaten insgesamt;8212;Karlsruhe;SK;27,644;8,917;1,538;5.6;20;40;17,344;62.7;12,696;9,853;2,843;6,781;53.4
------;Straftaten insgesamt;8215;Karlsruhe;LK;17,057;3,874;1,085;6.4;18;90;9,990;58.6;7,774;6,163;1,611;2,812;36.2
------;Straftaten insgesamt;8216;Rastatt;LK;11,329;4,949;619;5.5;7;21;7,366;65;5,682;4,225;1,457;2,461;43.3
------;Straftaten insgesamt;8221;Heidelberg;SK;16,346;10,222;1,149;7;4;6;9,878;60.4;7,088;5,499;1,589;3,766;53.1
------;Straftaten insgesamt;8222;Mannheim;SK;34,891;11,448;1,926;5.5;19;19;19,714;56.5;14,388;11,151;3,237;7,003;48.7
------;Straftaten insgesamt;8225;Neckar-Odenwald-Kreis;LK;4,757;3,320;265;5.6;6;3;3,201;67.3;2,367;1,830;537;652;27.5
------;Straftaten insgesamt;8226;Rhein-Neckar-Kreis;LK;23,601;4,335;1,602;6.8;12;9;13,621;57.7;10,975;8,639;2,336;3,781;34.5
------;Straftaten insgesamt;8231;Pforzheim;SK;9,091;7,362;514;5.7;7;4;6,035;66.4;4,440;3,302;1,138;1,972;44.4
------;Straftaten insgesamt;8235;Calw;LK;4,410;2,828;305;6.9;6;9;2,854;64.7;2,256;1,780;476;757;33.6
------;Straftaten insgesamt;8236;Enzkreis;LK;5,300;2,687;361;6.8;6;7;3,119;58.8;2,742;2,232;510;943;34.4
------;Straftaten insgesamt;8237;Freudenstadt;LK;4,084;3,500;286;7;6;2;2,740;67.1;2,139;1,719;420;626;29.3
------;Straftaten insgesamt;8311;Freiburg im Breisgau;SK;27,850;12,237;1,770;6.4;29;14;17,271;62;11,721;9,039;2,682;5,527;47.2
------;Straftaten insgesamt;8315;Breisgau-Hochschwarzwald;LK;12,283;4,717;991;8.1;10;21;7,010;57.1;5,253;4,115;1,138;1,994;38
------;Straftaten insgesamt;8316;Emmendingen;LK;6,482;3,971;412;6.4;7;7;3,980;61.4;3,017;2,382;635;944;31.3
------;Straftaten insgesamt;8317;Ortenaukreis;LK;26,165;6,180;1,421;5.4;6;23;16,284;62.2;12,302;9,680;2,622;6,498;52.8
------;Straftaten insgesamt;8325;Rottweil;LK;4,360;3,152;219;5;3;4;2,885;66.2;2,306;1,866;440;683;29.6
------;Straftaten insgesamt;8326;Schwarzwald-Baar-Kreis;LK;8,620;4,103;435;5;8;4;5,702;66.1;4,356;3,444;912;1,672;38.4
------;Straftaten insgesamt;8327;Tuttlingen;LK;5,258;3,807;208;4;3;8;3,302;62.8;2,618;2,090;528;898;34.3
------;Straftaten insgesamt;8335;Konstanz;LK;18,501;6,556;793;4.3;7;11;12,248;66.2;9,057;7,058;1,999;4,305;47.5
------;Straftaten insgesamt;8336;Lörrach;LK;21,580;9,484;1,017;4.7;11;9;15,786;73.2;12,207;9,723;2,484;8,174;67
------;Straftaten insgesamt;8337;Waldshut;LK;6,850;4,057;384;5.6;3;7;4,558;66.5;3,270;2,543;727;1,239;37.9
------;Straftaten insgesamt;8415;Reutlingen;LK;13,019;4,583;773;5.9;3;10;8,164;62.7;5,904;4,553;1,351;2,284;38.7
------;Straftaten insgesamt;8416;Tübingen;LK;9,352;4,163;576;6.2;8;10;5,635;60.3;4,170;3,282;888;1,413;33.9
------;Straftaten insgesamt;8417;Zollernalbkreis;LK;6,494;3,465;335;5.2;5;13;4,062;62.6;3,271;2,483;788;1,039;31.8
------;Straftaten insgesamt;8421;Ulm;SK;9,739;7,857;597;6.1;3;3;5,968;61.3;4,425;3,380;1,045;2,084;47.1
------;Straftaten insgesamt;8425;Alb-Donau-Kreis;LK;5,331;2,758;345;6.5;1;9;3,209;60.2;2,615;2,058;557;954;36.5
------;Straftaten insgesamt;8426;Biberach;LK;6,836;3,484;363;5.3;3;5;4,085;59.8;3,057;2,359;698;910;29.8
------;Straftaten insgesamt;8435;Bodenseekreis;LK;9,285;4,358;445;4.8;5;18;5,876;63.3;4,233;3,253;980;1,417;33.5
------;Straftaten insgesamt;8436;Ravensburg;LK;13,395;4,756;662;4.9;3;16;8,555;63.9;6,214;4,776;1,438;2,404;38.7
------;Straftaten insgesamt;8437;Sigmaringen;LK;6,443;4,946;359;5.6;1;6;4,212;65.4;2,862;2,266;596;1,002;35
------;Straftaten insgesamt;9161;Ingolstadt;KfS;9,906;7,413;618;6.2;7;8;6,640;67;4,589;3,501;1,088;1,884;41.1
------;Straftaten insgesamt;9162;München;KfS;97,035;6,627;5,590;5.8;47;28;63,380;65.3;48,851;37,119;11,732;26,795;54.9
------;Straftaten insgesamt;9163;Rosenheim;KfS;5,233;8,350;380;7.3;5;2;3,494;66.8;2,694;2,121;573;1,208;44.8
------;Straftaten insgesamt;9171;Altötting;LK;4,214;3,851;287;6.8;5;6;2,724;64.6;2,016;1,544;472;660;32.7
------;Straftaten insgesamt;9172;Berchtesgadener Land;LK;10,962;10,492;4,241;38.7;4;5;9,572;87.3;8,480;6,604;1,876;7,064;83.3
------;Straftaten insgesamt;9173;Bad Tölz-Wolfratshausen;LK;4,053;3,225;280;6.9;2;5;2,610;64.4;2,019;1,545;474;612;30.3
------;Straftaten insgesamt;9174;Dachau;LK;5,033;3,337;335;6.7;6;5;3,328;66.1;2,793;2,168;625;1,251;44.8
------;Straftaten insgesamt;9175;Ebersberg;LK;4,580;3,295;297;6.5;5;10;2,714;59.3;2,254;1,811;443;799;35.4
------;Straftaten insgesamt;9176;Eichstätt;LK;3,314;2,533;195;5.9;3;8;2,256;68.1;1,749;1,421;328;603;34.5
------;Straftaten insgesamt;9177;Erding;LK;5,408;3,993;317;5.9;2;7;3,467;64.1;2,976;2,278;698;1,304;43.8
------;Straftaten insgesamt;9178;Freising;LK;11,486;6,533;633;5.5;5;11;8,588;74.8;7,518;4,978;2,540;5,460;72.6
------;Straftaten insgesamt;9179;Fürstenfeldbruck;LK;7,887;3,637;594;7.5;4;13;5,007;63.5;3,873;2,991;882;1,585;40.9
------;Straftaten insgesamt;9180;Garmisch-Partenkirchen;LK;4,292;4,884;546;12.7;1;6;3,060;71.3;2,516;1,988;528;1,376;54.7
------;Straftaten insgesamt;9181;Landsberg am Lech;LK;3,891;3,277;309;7.9;4;7;2,454;63.1;1,905;1,528;377;611;32.1
------;Straftaten insgesamt;9182;Miesbach;LK;4,221;4,271;225;5.3;2;3;2,765;65.5;2,303;1,836;467;892;38.7
------;Straftaten insgesamt;9183;Mühldorf a.Inn;LK;3,706;3,273;234;6.3;4;6;2,450;66.1;1,996;1,521;475;724;36.3
------;Straftaten insgesamt;9184;München;LK;12,020;3,500;802;6.7;4;11;6,794;56.5;5,997;4,757;1,240;2,488;41.5
------;Straftaten insgesamt;9185;Neuburg-Schrobenhausen;LK;3,357;3,506;190;5.7;4;3;2,283;68;1,718;1,356;362;518;30.2
------;Straftaten insgesamt;9186;Pfaffenhofen a.d.Ilm;LK;4,236;3,386;246;5.8;5;3;2,968;70.1;2,203;1,718;485;684;31
------;Straftaten insgesamt;9187;Rosenheim;LK;13,601;5,283;4,053;29.8;4;14;10,698;78.7;9,235;7,391;1,844;6,201;67.1
------;Straftaten insgesamt;9188;Starnberg;LK;4,970;3,689;532;10.7;4;4;2,913;58.6;2,413;1,813;600;858;35.6
------;Straftaten insgesamt;9189;Traunstein;LK;6,605;3,765;327;5;10;16;4,456;67.5;3,416;2,673;743;1,102;32.3
------;Straftaten insgesamt;9190;Weilheim-Schongau;LK;4,966;3,710;327;6.6;1;8;3,482;70.1;2,557;2,007;550;746;29.2
------;Straftaten insgesamt;9261;Landshut;KfS;5,423;7,744;336;6.2;0;1;3,704;68.3;2,772;2,140;632;973;35.1
------;Straftaten insgesamt;9262;Passau;KfS;5,168;10,119;1,025;19.8;1;1;3,677;71.1;3,162;2,459;703;1,986;62.8
------;Straftaten insgesamt;9263;Straubing;KfS;3,470;7,361;202;5.8;8;2;2,376;68.5;1,699;1,369;330;488;28.7
------;Straftaten insgesamt;9271;Deggendorf;LK;5,598;4,760;327;5.8;2;5;4,141;74;3,355;2,435;920;1,525;45.5
------;Straftaten insgesamt;9272;Freyung-Grafenau;LK;1,839;2,352;100;5.4;3;4;1,425;77.5;1,143;896;247;278;24.3
------;Straftaten insgesamt;9273;Kelheim;LK;3,634;3,029;266;7.3;1;25;2,443;67.2;1,926;1,549;377;612;31.8
------;Straftaten insgesamt;9274;Landshut;LK;4,148;2,669;287;6.9;3;7;2,833;68.3;2,253;1,773;480;670;29.7
------;Straftaten insgesamt;9275;Passau;LK;6,359;3,366;1,070;16.8;6;24;4,786;75.3;4,271;3,233;1,038;2,205;51.6
------;Straftaten insgesamt;9276;Regen;LK;2,298;2,977;112;4.9;1;2;1,681;73.2;1,320;1,010;310;325;24.6
------;Straftaten insgesamt;9277;Rottal-Inn;LK;3,690;3,085;384;10.4;2;11;2,569;69.6;2,110;1,575;535;808;38.3
------;Straftaten insgesamt;9278;Straubing-Bogen;LK;2,519;2,539;117;4.6;6;3;1,711;67.9;1,466;1,212;254;603;41.1
------;Straftaten insgesamt;9279;Dingolfing-Landau;LK;3,233;3,402;218;6.7;4;5;2,120;65.6;1,633;1,297;336;524;32.1
------;Straftaten insgesamt;9361;Amberg;KfS;2,867;6,770;168;5.9;2;2;2,066;72.1;1,438;1,089;349;360;25
------;Straftaten insgesamt;9362;Regensburg;KfS;14,236;9,578;920;6.5;8;8;9,286;65.2;6,705;4,939;1,766;3,270;48.8
------;Straftaten insgesamt;9363;Weiden i.d.OPf.;KfS;3,231;7,603;196;6.1;3;5;2,381;73.7;1,701;1,263;438;492;28.9
------;Straftaten insgesamt;9371;Amberg-Sulzbach;LK;2,748;2,668;187;6.8;6;2;1,873;68.2;1,478;1,175;303;385;26
------;Straftaten insgesamt;9372;Cham;LK;4,091;3,223;211;5.2;2;8;2,884;70.5;2,230;1,703;527;757;33.9
------;Straftaten insgesamt;9373;Neumarkt i.d.OPf.;LK;3,586;2,724;181;5;1;5;2,451;68.3;1,986;1,537;449;618;31.1
------;Straftaten insgesamt;9374;Neustadt a.d.Waldnaab;LK;3,260;3,449;182;5.6;5;7;2,533;77.7;2,162;1,744;418;1,065;49.3
------;Straftaten insgesamt;9375;Regensburg;LK;4,707;2,471;397;8.4;8;7;3,008;63.9;2,385;1,881;504;665;27.9
------;Straftaten insgesamt;9376;Schwandorf;LK;5,558;3,823;354;6.4;3;7;3,765;67.7;2,711;2,118;593;743;27.4
------;Straftaten insgesamt;9377;Tirschenreuth;LK;2,564;3,516;145;5.7;3;3;1,963;76.6;1,562;1,236;326;432;27.7
------;Straftaten insgesamt;9461;Bamberg;KfS;7,599;10,033;457;6;3;8;5,320;70;3,825;3,052;773;1,734;45.3
------;Straftaten insgesamt;9462;Bayreuth;KfS;5,501;7,529;290;5.3;4;5;3,617;65.8;2,684;2,046;638;848;31.6
------;Straftaten insgesamt;9463;Coburg;KfS;2,990;7,280;200;6.7;1;10;2,035;68.1;1,489;1,127;362;367;24.6
------;Straftaten insgesamt;9464;Hof;KfS;3,645;8,067;203;5.6;3;6;2,568;70.5;1,860;1,400;460;631;33.9
------;Straftaten insgesamt;9471;Bamberg;LK;4,045;2,770;302;7.5;3;17;2,738;67.7;2,169;1,672;497;548;25.3
------;Straftaten insgesamt;9472;Bayreuth;LK;2,865;2,758;157;5.5;2;5;2,024;70.6;1,652;1,321;331;395;23.9
------;Straftaten insgesamt;9473;Coburg;LK;2,835;3,269;206;7.3;1;6;2,017;71.1;1,543;1,161;382;244;15.8
------;Straftaten insgesamt;9474;Forchheim;LK;3,251;2,821;228;7;4;7;2,346;72.2;1,819;1,376;443;427;23.5
------;Straftaten insgesamt;9475;Hof;LK;4,277;4,459;214;5;3;9;3,093;72.3;2,618;2,128;490;800;30.6
------;Straftaten insgesamt;9476;Kronach;LK;2,545;3,764;171;6.7;7;4;1,936;76.1;1,253;953;300;212;16.9
------;Straftaten insgesamt;9477;Kulmbach;LK;2,631;3,655;142;5.4;5;4;1,928;73.3;1,478;1,120;358;317;21.4
------;Straftaten insgesamt;9478;Lichtenfels;LK;2,780;4,172;158;5.7;3;6;1,975;71;1,473;1,160;313;314;21.3
------;Straftaten insgesamt;9479;Wunsiedel i.Fichtelgebirge;LK;4,052;5,531;194;4.8;2;10;2,897;71.5;2,341;1,830;511;749;32
------;Straftaten insgesamt;9561;Ansbach;KfS;3,229;7,775;231;7.2;2;2;2,304;71.4;1,667;1,297;370;522;31.3
------;Straftaten insgesamt;9562;Erlangen;KfS;5,829;5,288;345;5.9;5;3;3,580;61.4;3,081;2,340;741;1,192;38.7
------;Straftaten insgesamt;9563;Fürth;KfS;5,853;4,667;419;7.2;4;4;3,984;68.1;3,260;2,477;783;1,277;39.2
------;Straftaten insgesamt;9564;Nürnberg;KfS;43,750;8,551;2,848;6.5;33;30;29,383;67.2;20,066;15,101;4,965;9,255;46.1
------;Straftaten insgesamt;9565;Schwabach;KfS;1,687;4,144;103;6.1;1;6;1,103;65.4;916;710;206;248;27.1
------;Straftaten insgesamt;9571;Ansbach;LK;5,231;2,871;361;6.9;6;8;3,432;65.6;2,767;2,209;558;729;26.3
------;Straftaten insgesamt;9572;Erlangen-Höchstadt;LK;3,660;2,718;190;5.2;2;8;2,519;68.8;2,026;1,580;446;641;31.6
------;Straftaten insgesamt;9573;Fürth;LK;5,909;5,095;202;3.4;3;4;5,093;86.2;4,635;3,136;1,499;3,583;77.3
------;Straftaten insgesamt;9574;Nürnberger Land;LK;5,614;3,324;383;6.8;0;7;3,724;66.3;2,949;2,341;608;925;31.4
------;Straftaten insgesamt;9575;Neustadt a.d.Aisch-Bad Windsheim;LK;2,770;2,789;185;6.7;5;11;1,954;70.5;1,521;1,179;342;355;23.3
------;Straftaten insgesamt;9576;Roth;LK;3,578;2,850;210;5.9;4;8;2,320;64.8;1,925;1,495;430;566;29.4
------;Straftaten insgesamt;9577;Weißenburg-Gunzenhausen;LK;3,382;3,599;206;6.1;3;8;2,742;81.1;1,891;1,425;466;465;24.6
------;Straftaten insgesamt;9661;Aschaffenburg;KfS;5,248;7,585;305;5.8;1;6;3,506;66.8;2,785;2,141;644;1,007;36.2
------;Straftaten insgesamt;9662;Schweinfurt;KfS;6,626;12,567;504;7.6;3;1;5,116;77.2;3,680;2,607;1,073;2,237;60.8
------;Straftaten insgesamt;9663;Würzburg;KfS;10,042;7,969;521;5.2;7;20;6,941;69.1;5,604;4,469;1,135;1,937;34.6
------;Straftaten insgesamt;9671;Aschaffenburg;LK;4,591;2,646;301;6.6;7;10;3,105;67.6;2,505;2,010;495;801;32
------;Straftaten insgesamt;9672;Bad Kissingen;LK;3,632;3,523;268;7.4;1;6;2,504;68.9;1,794;1,336;458;270;15.1
------;Straftaten insgesamt;9673;Rhön-Grabfeld;LK;2,399;3,004;135;5.6;3;6;1,732;72.2;1,252;967;285;192;15.3
------;Straftaten insgesamt;9674;Haßberge;LK;2,743;3,251;196;7.1;4;9;1,888;68.8;1,369;1,060;309;200;14.6
------;Straftaten insgesamt;9675;Kitzingen;LK;3,803;4,237;252;6.6;7;3;2,451;64.4;2,022;1,641;381;681;33.7
------;Straftaten insgesamt;9676;Miltenberg;LK;4,419;3,438;255;5.8;4;13;3,215;72.8;2,182;1,697;485;571;26.2
------;Straftaten insgesamt;9677;Main-Spessart;LK;3,696;2,926;223;6;5;8;2,601;70.4;2,002;1,577;425;447;22.3
------;Straftaten insgesamt;9678;Schweinfurt;LK;2,522;2,196;183;7.3;0;5;1,685;66.8;1,309;1,063;246;256;19.6
------;Straftaten insgesamt;9679;Würzburg;LK;3,743;2,324;242;6.5;1;5;2,572;68.7;2,229;1,798;431;575;25.8
------;Straftaten insgesamt;9761;Augsburg;KfS;20,899;7,217;1,183;5.7;12;10;14,618;69.9;10,234;7,789;2,445;4,051;39.6
------;Straftaten insgesamt;9762;Kaufbeuren;KfS;2,765;6,410;221;8;2;2;1,976;71.5;1,447;1,082;365;400;27.6
------;Straftaten insgesamt;9763;Kempten (Allgäu);KfS;4,486;6,643;264;5.9;7;2;3,237;72.2;2,378;1,785;593;842;35.4
------;Straftaten insgesamt;9764;Memmingen;KfS;2,886;6,666;159;5.5;6;2;1,945;67.4;1,603;1,242;361;571;35.6
------;Straftaten insgesamt;9771;Aichach-Friedberg;LK;3,145;2,393;188;6;1;11;1,972;62.7;1,790;1,367;423;543;30.3
------;Straftaten insgesamt;9772;Augsburg;LK;7,350;2,969;445;6.1;9;7;4,703;64;3,888;2,979;909;1,126;29
------;Straftaten insgesamt;9773;Dillingen a.d.Donau;LK;2,569;2,717;177;6.9;5;5;1,655;64.4;1,360;1,066;294;302;22.2
------;Straftaten insgesamt;9774;Günzburg;LK;4,975;4,028;304;6.1;6;8;3,293;66.2;2,740;2,135;605;1,022;37.3
------;Straftaten insgesamt;9775;Neu-Ulm;LK;7,744;4,528;560;7.2;15;12;5,323;68.7;4,144;3,241;903;1,566;37.8
------;Straftaten insgesamt;9776;Lindau (Bodensee);LK;6,307;7,790;1,795;28.5;2;4;5,205;82.5;4,424;3,539;885;3,182;71.9
------;Straftaten insgesamt;9777;Ostallgäu;LK;4,811;3,480;453;9.4;3;7;3,541;73.6;2,887;2,259;628;1,091;37.8
------;Straftaten insgesamt;9778;Unterallgäu;LK;4,308;3,052;264;6.1;5;11;3,132;72.7;2,677;2,046;631;975;36.4
------;Straftaten insgesamt;9779;Donau-Ries;LK;5,097;3,853;250;4.9;5;8;3,647;71.6;2,989;2,383;606;1,586;53.1
------;Straftaten insgesamt;9780;Oberallgäu;LK;4,914;3,196;318;6.5;3;2;3,473;70.7;2,778;2,206;572;841;30.3
------;Straftaten insgesamt;10041;Regionalverband Saarbrücken;RV;30,987;9,402;2,465;8;32;49;17,937;57.9;13,367;9,967;3,400;5,307;39.7
------;Straftaten insgesamt;10042;Merzig-Wadern;LK;5,028;4,839;413;8.2;4;7;2,817;56;2,168;1,635;533;479;22.1
------;Straftaten insgesamt;10043;Neunkirchen;LK;8,111;6,054;662;8.2;7;14;4,761;58.7;3,425;2,547;878;831;24.3
------;Straftaten insgesamt;10044;Saarlouis;LK;13,386;6,808;1,033;7.7;12;23;7,976;59.6;6,230;4,500;1,730;2,610;41.9
------;Straftaten insgesamt;10045;Saarpfalz-Kreis;LK;7,438;5,162;610;8.2;10;9;4,159;55.9;3,276;2,512;764;721;22
------;Straftaten insgesamt;10046;St. Wendel;LK;3,349;3,786;258;7.7;4;2;1,932;57.7;1,500;1,133;367;261;17.4
------;Straftaten insgesamt;11000;Berlin;KfS;520,436;14,558;40,350;7.8;334;262;229,925;44.2;138,036;102,357;35,679;58,977;42.7
------;Straftaten insgesamt;12051;Brandenburg an der Havel;KfS;6,696;9,344;306;4.6;2;3;3,847;57.5;2,426;1,805;621;339;14
------;Straftaten insgesamt;12052;Cottbus;KfS;9,439;9,400;844;8.9;5;2;4,861;51.5;2,999;2,340;659;562;18.7
------;Straftaten insgesamt;12053;Frankfurt (Oder);KfS;5,872;10,091;384;6.5;1;5;3,677;62.6;2,755;2,049;706;1,278;46.4
------;Straftaten insgesamt;12054;Potsdam;KfS;15,311;8,912;852;5.6;10;9;8,662;56.6;5,792;4,201;1,591;1,433;24.7
------;Straftaten insgesamt;12060;Barnim;LK;11,162;6,223;833;7.5;3;3;6,058;54.3;4,683;3,560;1,123;855;18.3
------;Straftaten insgesamt;12061;Dahme-Spreewald;LK;15,647;9,422;869;5.6;5;4;9,148;58.5;7,550;5,420;2,130;4,082;54.1
------;Straftaten insgesamt;12062;Elbe-Elster;LK;5,875;5,628;513;8.7;1;6;3,161;53.8;1,994;1,522;472;294;14.7
------;Straftaten insgesamt;12063;Havelland;LK;10,096;6,322;751;7.4;9;9;5,302;52.5;3,674;2,744;930;669;18.2
------;Straftaten insgesamt;12064;Märkisch-Oderland;LK;12,743;6,648;885;6.9;7;16;7,038;55.2;5,380;3,907;1,473;875;16.3
------;Straftaten insgesamt;12065;Oberhavel;LK;12,821;6,145;903;7;2;18;6,626;51.7;4,892;3,747;1,145;843;17.2
------;Straftaten insgesamt;12066;Oberspreewald-Lausitz;LK;7,039;6,287;662;9.4;3;5;3,708;52.7;2,460;1,910;550;354;14.4
------;Straftaten insgesamt;12067;Oder-Spree;LK;12,295;6,875;921;7.5;3;9;6,892;56.1;5,463;4,117;1,346;2,119;38.8
------;Straftaten insgesamt;12068;Ostprignitz-Ruppin;LK;7,625;7,670;596;7.8;6;8;4,609;60.4;3,185;2,384;801;487;15.3
------;Straftaten insgesamt;12069;Potsdam-Mittelmark;LK;11,453;5,397;890;7.8;6;9;5,858;51.1;4,389;3,448;941;869;19.8
------;Straftaten insgesamt;12070;Prignitz;LK;4,832;6,210;336;7;3;4;3,046;63;2,191;1,645;546;309;14.1
------;Straftaten insgesamt;12071;Spree-Neiße;LK;6,961;5,958;689;9.9;1;7;3,271;47;2,428;1,844;584;498;20.5
------;Straftaten insgesamt;12072;Teltow-Fläming;LK;10,834;6,575;797;7.4;4;17;6,003;55.4;4,189;3,288;901;990;23.6
------;Straftaten insgesamt;12073;Uckermark;LK;7,747;6,409;466;6;3;2;4,898;63.2;3,457;2,614;843;682;19.7
------;Straftaten insgesamt;13003;Rostock;KfS;18,832;9,075;1,078;5.7;3;6;11,230;59.6;7,524;5,659;1,865;1,493;19.8
------;Straftaten insgesamt;13004;Schwerin;KfS;11,672;12,201;806;6.9;0;1;7,883;67.5;4,923;3,635;1,288;999;20.3
------;Straftaten insgesamt;13071;Mecklenburgische Seenplatte;LK;15,356;5,865;991;6.5;5;3;9,962;64.9;6,706;5,109;1,597;802;12
------;Straftaten insgesamt;13072;Landkreis Rostock;LK;10,585;4,948;627;5.9;3;1;6,803;64.3;4,758;3,611;1,147;555;11.7
------;Straftaten insgesamt;13073;Vorpommern-Rügen;LK;15,738;6,996;900;5.7;5;5;9,996;63.5;6,747;5,036;1,711;763;11.3
------;Straftaten insgesamt;13074;Nordwestmecklenburg;LK;9,671;6,167;569;5.9;5;1;5,742;59.4;3,807;2,908;899;414;10.9
------;Straftaten insgesamt;13075;Vorpommern-Greifswald;LK;15,107;6,364;898;5.9;3;2;8,345;55.2;5,885;4,507;1,378;951;16.2
------;Straftaten insgesamt;13076;Ludwigslust-Parchim;LK;12,661;5,956;803;6.3;4;4;8,248;65.1;6,265;4,754;1,511;1,901;30.3
------;Straftaten insgesamt;14511;Chemnitz;KfS;25,452;10,332;2,974;11.7;10;16;14,486;56.9;9,453;6,912;2,541;4,273;45.2
------;Straftaten insgesamt;14521;Erzgebirgskreis;LK;11,803;3,430;888;7.5;14;17;7,754;65.7;5,376;4,124;1,252;956;17.8
------;Straftaten insgesamt;14522;Mittelsachsen;LK;11,826;3,809;810;6.8;15;20;7,700;65.1;5,313;4,099;1,214;824;15.5
------;Straftaten insgesamt;14523;Vogtlandkreis;LK;13,866;6,001;1,085;7.8;10;16;8,692;62.7;5,369;4,046;1,323;1,538;28.6
------;Straftaten insgesamt;14524;Zwickau;LK;15,024;4,664;980;6.5;10;18;8,951;59.6;6,183;4,685;1,498;1,050;17
------;Straftaten insgesamt;14612;Dresden;KfS;78,410;14,330;4,375;5.6;26;33;54,714;69.8;18,094;13,530;4,564;5,737;31.7
------;Straftaten insgesamt;14625;Bautzen;LK;15,147;4,971;1,256;8.3;11;23;9,215;60.8;6,379;4,862;1,517;1,171;18.4
------;Straftaten insgesamt;14626;Görlitz;LK;20,333;7,871;2,112;10.4;16;44;11,965;58.8;8,157;6,098;2,059;2,888;35.4
------;Straftaten insgesamt;14627;Meißen;LK;12,250;5,023;959;7.8;13;20;7,830;63.9;4,827;3,717;1,110;855;17.7
------;Straftaten insgesamt;14628;Sächsische Schweiz-Osterzgebirge;LK;13,006;5,286;914;7;11;15;9,268;71.3;7,138;5,270;1,868;3,368;47.2
------;Straftaten insgesamt;14713;Leipzig;KfS;79,383;13,900;7,214;9.1;37;24;36,024;45.4;21,825;16,276;5,549;7,327;33.6
------;Straftaten insgesamt;14729;Leipzig;LK;14,493;5,610;1,392;9.6;5;18;7,860;54.2;5,376;4,146;1,230;835;15.5
------;Straftaten insgesamt;14730;Nordsachsen;LK;12,031;6,074;1,023;8.5;5;11;6,837;56.8;4,900;3,714;1,186;946;19.3
------;Straftaten insgesamt;15001;Dessau-Roßlau;KfS;8,870;10,751;869;9.8;4;26;4,902;55.3;3,154;2,309;845;494;15.7
------;Straftaten insgesamt;15002;Halle (Saale);KfS;30,399;12,772;3,566;11.7;14;8;14,573;47.9;8,861;6,717;2,144;2,176;24.6
------;Straftaten insgesamt;15003;Magdeburg;KfS;27,143;11,398;3,409;12.6;10;22;13,761;50.7;8,490;6,392;2,098;1,846;21.7
------;Straftaten insgesamt;15081;Altmarkkreis Salzwedel;LK;5,134;6,023;460;9;1;18;3,112;60.6;2,319;1,786;533;238;10.3
------;Straftaten insgesamt;15082;Anhalt-Bitterfeld;LK;11,621;7,125;809;7;3;18;6,599;56.8;4,653;3,500;1,153;685;14.7
------;Straftaten insgesamt;15083;Börde;LK;9,189;5,313;713;7.8;4;11;5,360;58.3;4,044;3,089;955;550;13.6
------;Straftaten insgesamt;15084;Burgenlandkreis;LK;13,767;7,516;1,651;12;7;13;8,200;59.6;5,403;3,978;1,425;750;13.9
------;Straftaten insgesamt;15085;Harz;LK;18,881;8,596;1,489;7.9;6;15;12,577;66.6;10,505;7,560;2,945;5,680;54.1
------;Straftaten insgesamt;15086;Jerichower Land;LK;6,220;6,809;479;7.7;1;9;3,893;62.6;2,865;2,205;660;394;13.8
------;Straftaten insgesamt;15087;Mansfeld-Südharz;LK;10,872;7,778;1,106;10.2;11;14;7,104;65.3;4,382;3,221;1,161;425;9.7
------;Straftaten insgesamt;15088;Saalekreis;LK;12,373;6,654;1,271;10.3;9;8;7,012;56.7;5,104;3,909;1,195;838;16.4
------;Straftaten insgesamt;15089;Salzlandkreis;LK;11,899;6,115;926;7.8;6;32;6,849;57.6;4,988;3,689;1,299;504;10.1
------;Straftaten insgesamt;15090;Stendal;LK;7,852;6,864;541;6.9;3;6;4,831;61.5;3,616;2,727;889;571;15.8
------;Straftaten insgesamt;15091;Wittenberg;LK;8,619;6,763;662;7.7;6;16;4,669;54.2;3,372;2,555;817;454;13.5
------;Straftaten insgesamt;16051;Erfurt;KfS;22,659;10,733;1,915;8.5;22;11;14,011;61.8;8,851;6,486;2,365;1,763;19.9
------;Straftaten insgesamt;16052;Gera;KfS;10,260;10,828;651;6.3;5;5;7,192;70.1;4,372;3,216;1,156;1,331;30.4
------;Straftaten insgesamt;16053;Jena;KfS;7,780;7,052;435;5.6;2;7;4,652;59.8;3,160;2,491;669;609;19.3
------;Straftaten insgesamt;16054;Suhl;KfS;3,057;8,585;105;3.4;1;6;2,354;77;1,644;1,213;431;617;37.5
------;Straftaten insgesamt;16055;Weimar;KfS;6,740;10,473;448;6.6;1;3;4,104;60.9;2,631;1,948;683;412;15.7
------;Straftaten insgesamt;16056;Eisenach;KfS;3,634;8,533;261;7.2;2;3;2,486;68.4;1,701;1,279;422;265;15.6
------;Straftaten insgesamt;16061;Eichsfeld;LK;4,124;4,082;268;6.5;2;13;2,718;65.9;1,890;1,483;407;280;14.8
------;Straftaten insgesamt;16062;Nordhausen;LK;5,838;6,860;361;6.2;3;8;3,741;64.1;2,553;1,867;686;311;12.2
------;Straftaten insgesamt;16063;Wartburgkreis;LK;4,543;3,642;249;5.5;3;14;3,008;66.2;2,213;1,667;546;265;12
