1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
------;Straftaten insgesamt;8211;Baden-Baden;SK;4,170;7,621;195;4.7;5;3;2,604;62.4;1,891;1,461;430;880;46.5
------;Straftaten insgesamt;8212;Karlsruhe;SK;27,437;8,796;1,330;4.8;15;12;17,468;63.7;12,703;9,864;2,839;6,513;51.3
------;Straftaten insgesamt;8215;Karlsruhe;LK;16,618;3,754;1,033;6.2;13;6;9,716;58.5;7,451;5,823;1,628;2,648;35.5
------;Straftaten insgesamt;8216;Rastatt;LK;10,187;4,425;566;5.6;5;14;6,355;62.4;4,854;3,731;1,123;1,768;36.4
------;Straftaten insgesamt;8221;Heidelberg;SK;16,656;10,371;1,115;6.7;6;1;10,617;63.7;8,050;6,093;1,957;4,463;55.4
------;Straftaten insgesamt;8222;Mannheim;SK;33,320;10,818;2,002;6;11;13;19,698;59.1;14,769;11,307;3,462;6,920;46.9
------;Straftaten insgesamt;8225;Neckar-Odenwald-Kreis;LK;4,812;3,356;400;8.3;1;2;3,127;65;2,371;1,839;532;601;25.3
------;Straftaten insgesamt;8226;Rhein-Neckar-Kreis;LK;24,015;4,392;2,014;8.4;14;12;13,735;57.2;10,838;8,551;2,287;3,558;32.8
------;Straftaten insgesamt;8231;Pforzheim;SK;9,141;7,355;563;6.2;7;3;5,683;62.2;4,102;3,060;1,042;1,946;47.4
------;Straftaten insgesamt;8235;Calw;LK;4,404;2,798;269;6.1;4;5;2,820;64;2,230;1,738;492;747;33.5
------;Straftaten insgesamt;8236;Enzkreis;LK;5,453;2,749;326;6;5;2;3,226;59.2;2,726;2,123;603;896;32.9
------;Straftaten insgesamt;8237;Freudenstadt;LK;3,925;3,342;289;7.4;0;3;2,528;64.4;2,027;1,605;422;583;28.8
------;Straftaten insgesamt;8311;Freiburg im Breisgau;SK;25,551;11,127;1,740;6.8;8;7;16,690;65.3;10,588;8,056;2,532;4,837;45.7
------;Straftaten insgesamt;8315;Breisgau-Hochschwarzwald;LK;11,936;4,549;936;7.8;8;13;6,952;58.2;5,339;4,268;1,071;2,016;37.8
------;Straftaten insgesamt;8316;Emmendingen;LK;6,421;3,898;452;7;10;8;4,052;63.1;2,983;2,369;614;931;31.2
------;Straftaten insgesamt;8317;Ortenaukreis;LK;27,219;6,390;1,256;4.6;12;16;17,937;65.9;13,427;10,443;2,984;6,925;51.6
------;Straftaten insgesamt;8325;Rottweil;LK;3,906;2,813;183;4.7;6;4;2,592;66.4;2,050;1,676;374;601;29.3
------;Straftaten insgesamt;8326;Schwarzwald-Baar-Kreis;LK;7,734;3,662;402;5.2;7;9;4,932;63.8;3,897;3,087;810;1,406;36.1
------;Straftaten insgesamt;8327;Tuttlingen;LK;5,510;3,953;288;5.2;1;3;3,521;63.9;2,628;2,069;559;881;33.5
------;Straftaten insgesamt;8335;Konstanz;LK;17,287;6,087;1,308;7.6;3;6;10,787;62.4;7,743;5,994;1,749;3,359;43.4
------;Straftaten insgesamt;8336;Lörrach;LK;18,328;8,028;1,042;5.7;4;13;12,758;69.6;9,226;7,071;2,155;5,254;56.9
------;Straftaten insgesamt;8337;Waldshut;LK;6,713;3,944;453;6.7;2;3;4,462;66.5;3,096;2,386;710;1,117;36.1
------;Straftaten insgesamt;8415;Reutlingen;LK;13,628;4,769;1,133;8.3;6;18;8,501;62.4;5,840;4,502;1,338;2,259;38.7
------;Straftaten insgesamt;8416;Tübingen;LK;9,592;4,249;871;9.1;3;8;5,568;58;3,817;2,992;825;1,303;34.1
------;Straftaten insgesamt;8417;Zollernalbkreis;LK;6,427;3,416;429;6.7;9;12;4,224;65.7;3,302;2,543;759;983;29.8
------;Straftaten insgesamt;8421;Ulm;SK;9,269;7,380;543;5.9;3;3;5,894;63.6;4,383;3,399;984;2,056;46.9
------;Straftaten insgesamt;8425;Alb-Donau-Kreis;LK;5,506;2,829;463;8.4;3;11;3,245;58.9;2,565;2,029;536;869;33.9
------;Straftaten insgesamt;8426;Biberach;LK;6,982;3,522;422;6;5;4;4,349;62.3;3,046;2,392;654;967;31.7
------;Straftaten insgesamt;8435;Bodenseekreis;LK;9,358;4,360;988;10.6;9;5;5,704;61;3,971;3,013;958;1,387;34.9
------;Straftaten insgesamt;8436;Ravensburg;LK;13,499;4,766;1,164;8.6;3;7;8,359;61.9;5,911;4,614;1,297;2,158;36.5
------;Straftaten insgesamt;8437;Sigmaringen;LK;6,289;4,831;437;6.9;1;2;4,129;65.7;2,943;2,301;642;1,146;38.9
------;Straftaten insgesamt;9161;Ingolstadt;KfS;9,739;7,201;816;8.4;6;5;6,367;65.4;4,489;3,379;1,110;1,777;39.6
------;Straftaten insgesamt;9162;München;KfS;99,802;6,854;5,020;5;44;26;65,191;65.3;47,218;35,643;11,575;26,126;55.3
------;Straftaten insgesamt;9163;Rosenheim;KfS;4,950;7,847;241;4.9;2;4;3,495;70.6;2,715;2,128;587;1,168;43
------;Straftaten insgesamt;9171;Altötting;LK;4,501;4,079;251;5.6;0;5;2,943;65.4;2,109;1,651;458;686;32.5
------;Straftaten insgesamt;9172;Berchtesgadener Land;LK;7,959;7,576;2,475;31.1;0;5;6,708;84.3;5,984;4,916;1,068;4,670;78
------;Straftaten insgesamt;9173;Bad Tölz-Wolfratshausen;LK;3,970;3,137;219;5.5;5;9;2,654;66.9;2,132;1,579;553;730;34.2
------;Straftaten insgesamt;9174;Dachau;LK;4,883;3,198;391;8;5;3;3,085;63.2;2,609;2,051;558;1,204;46.1
------;Straftaten insgesamt;9175;Ebersberg;LK;4,406;3,129;261;5.9;6;6;2,731;62;2,234;1,730;504;802;35.9
------;Straftaten insgesamt;9176;Eichstätt;LK;3,175;2,412;191;6;2;5;2,123;66.9;1,703;1,359;344;599;35.2
------;Straftaten insgesamt;9177;Erding;LK;5,243;3,830;271;5.2;3;5;3,444;65.7;2,892;2,217;675;1,351;46.7
------;Straftaten insgesamt;9178;Freising;LK;11,383;6,395;493;4.3;6;13;8,487;74.6;7,603;4,887;2,716;5,524;72.7
------;Straftaten insgesamt;9179;Fürstenfeldbruck;LK;7,766;3,565;597;7.7;3;14;4,901;63.1;3,982;3,027;955;1,568;39.4
------;Straftaten insgesamt;9180;Garmisch-Partenkirchen;LK;4,485;5,088;493;11;0;5;3,309;73.8;2,582;1,997;585;1,186;45.9
------;Straftaten insgesamt;9181;Landsberg am Lech;LK;3,971;3,333;228;5.7;7;3;2,381;60;1,752;1,395;357;490;28
------;Straftaten insgesamt;9182;Miesbach;LK;3,821;3,852;198;5.2;6;11;2,597;68;2,173;1,715;458;845;38.9
------;Straftaten insgesamt;9183;Mühldorf a.Inn;LK;3,941;3,442;242;6.1;2;12;2,614;66.3;1,982;1,537;445;777;39.2
------;Straftaten insgesamt;9184;München;LK;12,171;3,513;1,179;9.7;10;12;6,691;55;5,941;4,731;1,210;2,459;41.4
------;Straftaten insgesamt;9185;Neuburg-Schrobenhausen;LK;3,376;3,511;242;7.2;2;2;2,300;68.1;1,728;1,331;397;551;31.9
------;Straftaten insgesamt;9186;Pfaffenhofen a.d.Ilm;LK;4,146;3,284;273;6.6;2;5;2,713;65.4;2,155;1,700;455;666;30.9
------;Straftaten insgesamt;9187;Rosenheim;LK;11,433;4,407;2,473;21.6;2;14;8,810;77.1;7,557;6,104;1,453;4,307;57
------;Straftaten insgesamt;9188;Starnberg;LK;4,941;3,645;487;9.9;1;5;3,000;60.7;2,458;1,870;588;913;37.1
------;Straftaten insgesamt;9189;Traunstein;LK;5,940;3,369;306;5.2;7;29;4,026;67.8;3,041;2,363;678;973;32
------;Straftaten insgesamt;9190;Weilheim-Schongau;LK;4,485;3,341;284;6.3;1;8;3,194;71.2;2,370;1,840;530;757;31.9
------;Straftaten insgesamt;9261;Landshut;KfS;5,506;7,734;360;6.5;4;3;3,675;66.7;2,705;2,120;585;1,059;39.1
------;Straftaten insgesamt;9262;Passau;KfS;4,409;8,515;521;11.8;3;1;2,972;67.4;2,488;1,993;495;1,418;57
------;Straftaten insgesamt;9263;Straubing;KfS;3,841;8,072;229;6;2;5;2,549;66.4;1,693;1,342;351;460;27.2
------;Straftaten insgesamt;9271;Deggendorf;LK;5,532;4,659;282;5.1;1;5;4,114;74.4;3,211;2,375;836;1,330;41.4
------;Straftaten insgesamt;9272;Freyung-Grafenau;LK;1,952;2,492;82;4.2;2;6;1,592;81.6;1,181;899;282;314;26.6
------;Straftaten insgesamt;9273;Kelheim;LK;3,697;3,052;330;8.9;6;10;2,394;64.8;1,992;1,540;452;631;31.7
------;Straftaten insgesamt;9274;Landshut;LK;4,027;2,561;280;7;3;13;2,675;66.4;2,231;1,772;459;685;30.7
------;Straftaten insgesamt;9275;Passau;LK;6,604;3,467;1,449;21.9;9;21;5,183;78.5;4,646;3,631;1,015;2,609;56.2
------;Straftaten insgesamt;9276;Regen;LK;2,261;2,918;104;4.6;2;6;1,696;75;1,368;1,052;316;389;28.4
------;Straftaten insgesamt;9277;Rottal-Inn;LK;3,790;3,149;317;8.4;5;5;2,607;68.8;2,030;1,585;445;728;35.9
------;Straftaten insgesamt;9278;Straubing-Bogen;LK;2,332;2,336;145;6.2;2;8;1,609;69;1,242;1,004;238;446;35.9
------;Straftaten insgesamt;9279;Dingolfing-Landau;LK;3,128;3,264;146;4.7;3;6;2,118;67.7;1,668;1,351;317;521;31.2
------;Straftaten insgesamt;9361;Amberg;KfS;2,878;6,812;126;4.4;6;1;1,988;69.1;1,398;1,089;309;345;24.7
------;Straftaten insgesamt;9362;Regensburg;KfS;13,803;9,147;703;5.1;9;7;9,071;65.7;6,101;4,411;1,690;2,874;47.1
------;Straftaten insgesamt;9363;Weiden i.d.OPf.;KfS;3,140;7,381;193;6.1;1;1;2,150;68.5;1,561;1,180;381;405;25.9
------;Straftaten insgesamt;9371;Amberg-Sulzbach;LK;2,793;2,716;170;6.1;3;6;2,074;74.3;1,503;1,163;340;408;27.1
------;Straftaten insgesamt;9372;Cham;LK;3,885;3,051;201;5.2;1;3;2,903;74.7;2,119;1,654;465;703;33.2
------;Straftaten insgesamt;9373;Neumarkt i.d.OPf.;LK;4,100;3,091;290;7.1;5;11;2,902;70.8;2,031;1,613;418;606;29.8
------;Straftaten insgesamt;9374;Neustadt a.d.Waldnaab;LK;3,519;3,724;168;4.8;2;6;2,680;76.2;2,296;1,875;421;1,235;53.8
------;Straftaten insgesamt;9375;Regensburg;LK;4,502;2,342;364;8.1;7;11;2,972;66;2,443;1,872;571;711;29.1
------;Straftaten insgesamt;9376;Schwandorf;LK;5,735;3,915;350;6.1;3;5;4,063;70.8;2,806;2,186;620;802;28.6
------;Straftaten insgesamt;9377;Tirschenreuth;LK;2,611;3,590;121;4.6;3;5;1,948;74.6;1,537;1,208;329;469;30.5
------;Straftaten insgesamt;9461;Bamberg;KfS;13,246;17,163;424;3.2;3;10;11,049;83.4;8,437;5,910;2,527;6,528;77.4
------;Straftaten insgesamt;9462;Bayreuth;KfS;5,226;7,062;334;6.4;3;3;3,448;66;2,520;1,916;604;892;35.4
------;Straftaten insgesamt;9463;Coburg;KfS;2,840;6,887;210;7.4;1;5;1,934;68.1;1,533;1,144;389;387;25.2
------;Straftaten insgesamt;9464;Hof;KfS;3,830;8,335;248;6.5;2;2;2,653;69.3;1,943;1,464;479;704;36.2
------;Straftaten insgesamt;9471;Bamberg;LK;4,271;2,914;300;7;8;9;3,017;70.6;2,241;1,781;460;530;23.7
------;Straftaten insgesamt;9472;Bayreuth;LK;2,818;2,715;150;5.3;2;2;2,080;73.8;1,636;1,304;332;479;29.3
------;Straftaten insgesamt;9473;Coburg;LK;3,109;3,578;193;6.2;4;4;2,405;77.4;1,639;1,257;382;300;18.3
------;Straftaten insgesamt;9474;Forchheim;LK;3,518;3,041;216;6.1;5;8;2,585;73.5;1,824;1,414;410;435;23.8
------;Straftaten insgesamt;9475;Hof;LK;4,448;4,644;250;5.6;3;8;3,314;74.5;2,748;2,247;501;993;36.1
------;Straftaten insgesamt;9476;Kronach;LK;2,381;3,529;159;6.7;4;2;1,795;75.4;1,294;977;317;244;18.9
------;Straftaten insgesamt;9477;Kulmbach;LK;2,500;3,472;130;5.2;1;2;1,847;73.9;1,374;1,057;317;289;21
------;Straftaten insgesamt;9478;Lichtenfels;LK;2,829;4,236;162;5.7;3;8;2,025;71.6;1,355;1,040;315;282;20.8
------;Straftaten insgesamt;9479;Wunsiedel i.Fichtelgebirge;LK;3,849;5,238;184;4.8;2;10;2,842;73.8;2,185;1,736;449;758;34.7
------;Straftaten insgesamt;9561;Ansbach;KfS;3,116;7,481;171;5.5;0;2;2,227;71.5;1,590;1,190;400;585;36.8
------;Straftaten insgesamt;9562;Erlangen;KfS;5,815;5,239;457;7.9;7;9;3,681;63.3;2,874;2,240;634;1,145;39.8
------;Straftaten insgesamt;9563;Fürth;KfS;5,426;4,288;326;6;3;5;3,695;68.1;3,056;2,327;729;1,196;39.1
------;Straftaten insgesamt;9564;Nürnberg;KfS;42,591;8,267;2,781;6.5;24;47;28,849;67.7;19,662;14,825;4,837;9,273;47.2
------;Straftaten insgesamt;9565;Schwabach;KfS;1,574;3,860;84;5.3;1;2;1,023;65;861;665;196;266;30.9
------;Straftaten insgesamt;9571;Ansbach;LK;5,408;2,951;263;4.9;7;7;3,747;69.3;2,841;2,206;635;719;25.3
------;Straftaten insgesamt;9572;Erlangen-Höchstadt;LK;3,444;2,545;259;7.5;3;7;2,331;67.7;1,911;1,495;416;637;33.3
------;Straftaten insgesamt;9573;Fürth;LK;5,174;4,453;133;2.6;2;3;4,336;83.8;4,008;2,683;1,325;2,942;73.4
------;Straftaten insgesamt;9574;Nürnberger Land;LK;5,456;3,214;338;6.2;4;2;3,620;66.3;2,729;2,217;512;861;31.6
------;Straftaten insgesamt;9575;Neustadt a.d.Aisch-Bad Windsheim;LK;2,982;2,993;229;7.7;1;1;2,048;68.7;1,572;1,211;361;359;22.8
------;Straftaten insgesamt;9576;Roth;LK;3,388;2,687;192;5.7;0;6;2,034;60;1,726;1,379;347;513;29.7
------;Straftaten insgesamt;9577;Weißenburg-Gunzenhausen;LK;3,414;3,624;174;5.1;1;7;2,586;75.7;1,760;1,358;402;477;27.1
------;Straftaten insgesamt;9661;Aschaffenburg;KfS;5,127;7,332;303;5.9;4;13;3,457;67.4;2,556;1,959;597;971;38
------;Straftaten insgesamt;9662;Schweinfurt;KfS;6,344;11,872;313;4.9;4;3;4,897;77.2;3,483;2,516;967;2,052;58.9
------;Straftaten insgesamt;9663;Würzburg;KfS;11,084;8,753;878;7.9;9;10;7,710;69.6;5,310;4,195;1,115;1,851;34.9
------;Straftaten insgesamt;9671;Aschaffenburg;LK;4,456;2,561;319;7.2;4;9;3,000;67.3;2,376;1,890;486;676;28.5
------;Straftaten insgesamt;9672;Bad Kissingen;LK;3,642;3,527;259;7.1;3;7;2,524;69.3;1,727;1,325;402;299;17.3
------;Straftaten insgesamt;9673;Rhön-Grabfeld;LK;2,591;3,247;160;6.2;4;6;1,882;72.6;1,372;1,038;334;206;15
------;Straftaten insgesamt;9674;Haßberge;LK;2,618;3,100;164;6.3;3;3;1,932;73.8;1,364;1,052;312;250;18.3
------;Straftaten insgesamt;9675;Kitzingen;LK;3,665;4,053;267;7.3;2;12;2,503;68.3;2,080;1,681;399;671;32.3
------;Straftaten insgesamt;9676;Miltenberg;LK;4,142;3,224;294;7.1;2;13;3,099;74.8;2,191;1,729;462;595;27.2
------;Straftaten insgesamt;9677;Main-Spessart;LK;3,849;3,042;272;7.1;5;11;2,915;75.7;2,037;1,595;442;458;22.5
------;Straftaten insgesamt;9678;Schweinfurt;LK;2,640;2,294;177;6.7;3;2;1,743;66;1,390;1,134;256;309;22.2
------;Straftaten insgesamt;9679;Würzburg;LK;4,548;2,819;399;8.8;7;5;3,354;73.7;2,165;1,736;429;586;27.1
------;Straftaten insgesamt;9761;Augsburg;KfS;21,206;7,241;1,312;6.2;10;17;14,942;70.5;10,318;7,903;2,415;4,193;40.6
------;Straftaten insgesamt;9762;Kaufbeuren;KfS;2,790;6,417;155;5.6;1;3;1,945;69.7;1,358;995;363;382;28.1
------;Straftaten insgesamt;9763;Kempten (Allgäu);KfS;4,375;6,403;269;6.1;4;4;3,172;72.5;2,270;1,742;528;792;34.9
------;Straftaten insgesamt;9764;Memmingen;KfS;2,708;6,230;126;4.7;1;3;1,786;66;1,471;1,166;305;552;37.5
------;Straftaten insgesamt;9771;Aichach-Friedberg;LK;3,310;2,496;213;6.4;4;5;2,160;65.3;1,857;1,436;421;609;32.8
------;Straftaten insgesamt;9772;Augsburg;LK;7,725;3,092;488;6.3;4;11;4,930;63.8;4,086;3,186;900;1,205;29.5
------;Straftaten insgesamt;9773;Dillingen a.d.Donau;LK;2,802;2,945;194;6.9;4;9;1,968;70.2;1,489;1,153;336;350;23.5
------;Straftaten insgesamt;9774;Günzburg;LK;5,048;4,054;361;7.2;4;8;3,367;66.7;2,778;2,166;612;962;34.6
------;Straftaten insgesamt;9775;Neu-Ulm;LK;8,473;4,911;742;8.8;7;11;5,707;67.4;4,280;3,301;979;1,599;37.4
------;Straftaten insgesamt;9776;Lindau (Bodensee);LK;5,193;6,399;1,441;27.7;0;10;4,207;81;3,683;2,920;763;2,448;66.5
------;Straftaten insgesamt;9777;Ostallgäu;LK;4,768;3,423;487;10.2;2;11;3,654;76.6;2,754;2,154;600;1,101;40
------;Straftaten insgesamt;9778;Unterallgäu;LK;4,415;3,097;304;6.9;7;10;3,231;73.2;2,731;2,051;680;1,129;41.3
------;Straftaten insgesamt;9779;Donau-Ries;LK;5,110;3,841;213;4.2;7;11;3,893;76.2;3,268;2,572;696;1,836;56.2
------;Straftaten insgesamt;9780;Oberallgäu;LK;4,483;2,900;280;6.2;2;7;3,174;70.8;2,572;1,992;580;680;26.4
------;Straftaten insgesamt;10041;Regionalverband Saarbrücken;RV;31,546;9,555;2,934;9.3;29;39;18,407;58.3;12,510;9,286;3,224;4,871;38.9
------;Straftaten insgesamt;10042;Merzig-Wadern;LK;5,225;5,041;449;8.6;4;12;2,894;55.4;2,144;1,613;531;513;23.9
------;Straftaten insgesamt;10043;Neunkirchen;LK;7,798;5,850;585;7.5;7;13;4,606;59.1;3,172;2,404;768;725;22.9
------;Straftaten insgesamt;10044;Saarlouis;LK;12,601;6,435;953;7.6;15;32;7,684;61;5,739;4,175;1,564;2,202;38.4
------;Straftaten insgesamt;10045;Saarpfalz-Kreis;LK;7,298;5,089;542;7.4;7;4;4,186;57.4;3,352;2,560;792;721;21.5
------;Straftaten insgesamt;10046;St. Wendel;LK;3,330;3,790;329;9.9;0;8;1,687;50.7;1,384;1,072;312;206;14.9
------;Straftaten insgesamt;11000;Berlin;KfS;511,677;14,160;40,589;7.9;363;287;227,155;44.4;137,072;101,377;35,695;60,057;43.8
------;Straftaten insgesamt;12051;Brandenburg an der Havel;KfS;6,575;9,146;312;4.7;3;3;3,997;60.8;2,491;1,867;624;347;13.9
------;Straftaten insgesamt;12052;Cottbus;KfS;9,026;8,933;711;7.9;4;4;5,086;56.3;3,226;2,472;754;631;19.6
------;Straftaten insgesamt;12053;Frankfurt (Oder);KfS;5,430;9,324;326;6;3;1;3,399;62.6;2,617;2,039;578;1,238;47.3
------;Straftaten insgesamt;12054;Potsdam;KfS;16,168;9,202;900;5.6;14;6;8,829;54.6;5,523;4,137;1,386;1,450;26.3
------;Straftaten insgesamt;12060;Barnim;LK;10,719;5,927;681;6.4;7;7;5,853;54.6;4,352;3,351;1,001;764;17.6
------;Straftaten insgesamt;12061;Dahme-Spreewald;LK;15,124;9,039;1,159;7.7;3;6;8,790;58.1;6,992;5,147;1,845;3,391;48.5
------;Straftaten insgesamt;12062;Elbe-Elster;LK;5,607;5,420;483;8.6;0;2;2,974;53;2,030;1,539;491;306;15.1
------;Straftaten insgesamt;12063;Havelland;LK;9,959;6,197;570;5.7;8;8;5,359;53.8;3,914;2,950;964;593;15.2
------;Straftaten insgesamt;12064;Märkisch-Oderland;LK;11,888;6,162;781;6.6;9;10;6,500;54.7;4,992;3,737;1,255;864;17.3
------;Straftaten insgesamt;12065;Oberhavel;LK;12,678;6,040;843;6.6;2;13;6,968;55;5,093;3,918;1,175;899;17.7
------;Straftaten insgesamt;12066;Oberspreewald-Lausitz;LK;7,185;6,466;768;10.7;7;9;3,580;49.8;2,334;1,770;564;319;13.7
------;Straftaten insgesamt;12067;Oder-Spree;LK;12,841;7,200;1,056;8.2;6;7;7,405;57.7;5,882;4,330;1,552;2,557;43.5
------;Straftaten insgesamt;12068;Ostprignitz-Ruppin;LK;7,683;7,732;666;8.7;2;3;4,958;64.5;2,954;2,249;705;452;15.3
------;Straftaten insgesamt;12069;Potsdam-Mittelmark;LK;11,257;5,280;925;8.2;4;1;5,754;51.1;4,389;3,430;959;862;19.6
------;Straftaten insgesamt;12070;Prignitz;LK;4,602;5,956;299;6.5;2;2;2,936;63.8;2,065;1,576;489;263;12.7
------;Straftaten insgesamt;12071;Spree-Neiße;LK;6,608;5,723;686;10.4;4;6;3,384;51.2;2,396;1,855;541;527;22
------;Straftaten insgesamt;12072;Teltow-Fläming;LK;10,565;6,331;801;7.6;6;14;5,850;55.4;4,273;3,299;974;924;21.6
------;Straftaten insgesamt;12073;Uckermark;LK;8,100;6,730;724;8.9;8;2;4,956;61.2;3,271;2,449;822;576;17.6
------;Straftaten insgesamt;13003;Rostock;KfS;20,168;9,677;1,221;6.1;3;3;12,578;62.4;7,960;6,034;1,926;1,836;23.1
------;Straftaten insgesamt;13004;Schwerin;KfS;10,645;11,112;833;7.8;1;0;7,242;68;4,271;3,175;1,096;1,066;25
------;Straftaten insgesamt;13071;Mecklenburgische Seenplatte;LK;15,300;5,872;1,048;6.8;3;2;9,504;62.1;6,613;5,060;1,553;764;11.6
------;Straftaten insgesamt;13072;Landkreis Rostock;LK;10,462;4,874;521;5;4;0;6,687;63.9;4,658;3,570;1,088;596;12.8
------;Straftaten insgesamt;13073;Vorpommern-Rügen;LK;15,409;6,845;977;6.3;2;0;9,829;63.8;6,327;4,745;1,582;774;12.2
------;Straftaten insgesamt;13074;Nordwestmecklenburg;LK;9,395;5,984;648;6.9;0;0;5,627;59.9;3,770;2,860;910;359;9.5
------;Straftaten insgesamt;13075;Vorpommern-Greifswald;LK;14,165;5,975;911;6.4;1;2;7,877;55.6;5,651;4,352;1,299;902;16
------;Straftaten insgesamt;13076;Ludwigslust-Parchim;LK;12,431;5,849;797;6.4;3;1;8,000;64.4;5,767;4,405;1,362;1,503;26.1
------;Straftaten insgesamt;14511;Chemnitz;KfS;23,744;9,619;2,511;10.6;8;10;13,774;58;8,983;6,558;2,425;3,760;41.9
------;Straftaten insgesamt;14521;Erzgebirgskreis;LK;10,129;2,976;695;6.9;16;12;6,838;67.5;5,094;3,935;1,159;884;17.4
------;Straftaten insgesamt;14522;Mittelsachsen;LK;11,877;3,854;847;7.1;8;19;7,565;63.7;5,028;3,833;1,195;738;14.7
------;Straftaten insgesamt;14523;Vogtlandkreis;LK;12,891;5,615;941;7.3;12;14;8,211;63.7;5,282;3,988;1,294;1,343;25.4
------;Straftaten insgesamt;14524;Zwickau;LK;15,506;4,846;928;6;12;11;9,619;62;6,153;4,630;1,523;1,076;17.5
------;Straftaten insgesamt;14612;Dresden;KfS;49,152;8,919;3,647;7.4;34;32;27,792;56.5;16,537;12,596;3,941;5,702;34.5
------;Straftaten insgesamt;14625;Bautzen;LK;14,543;4,805;1,225;8.4;8;17;8,659;59.5;6,088;4,676;1,412;1,110;18.2
------;Straftaten insgesamt;14626;Görlitz;LK;19,335;7,535;2,155;11.1;7;21;11,463;59.3;7,665;5,881;1,784;2,791;36.4
------;Straftaten insgesamt;14627;Meißen;LK;10,574;4,354;796;7.5;7;12;6,677;63.1;4,502;3,446;1,056;811;18
------;Straftaten insgesamt;14628;Sächsische Schweiz-Osterzgebirge;LK;11,635;4,741;656;5.6;6;15;8,036;69.1;6,381;4,948;1,433;2,594;40.7
------;Straftaten insgesamt;14713;Leipzig;KfS;72,045;12,379;6,068;8.4;31;23;33,713;46.8;21,232;15,803;5,429;7,355;34.6
------;Straftaten insgesamt;14729;Leipzig;LK;14,180;5,496;1,149;8.1;6;10;7,892;55.7;5,253;4,034;1,219;798;15.2
------;Straftaten insgesamt;14730;Nordsachsen;LK;12,529;6,334;973;7.8;7;16;7,401;59.1;5,105;3,854;1,251;1,004;19.7
------;Straftaten insgesamt;15001;Dessau-Roßlau;KfS;7,985;9,725;483;6;7;25;5,049;63.2;3,075;2,349;726;531;17.3
------;Straftaten insgesamt;15002;Halle (Saale);KfS;28,925;12,094;3,263;11.3;21;17;13,908;48.1;8,636;6,516;2,120;2,379;27.5
------;Straftaten insgesamt;15003;Magdeburg;KfS;26,877;11,270;2,937;10.9;6;29;13,624;50.7;8,288;6,270;2,018;1,874;22.6
------;Straftaten insgesamt;15081;Altmarkkreis Salzwedel;LK;4,857;5,751;350;7.2;2;13;2,947;60.7;2,273;1,662;611;253;11.1
------;Straftaten insgesamt;15082;Anhalt-Bitterfeld;LK;11,357;7,042;838;7.4;2;28;7,034;61.9;4,760;3,617;1,143;756;15.9
------;Straftaten insgesamt;15083;Börde;LK;8,893;5,152;678;7.6;6;24;5,225;58.8;3,879;2,925;954;520;13.4
------;Straftaten insgesamt;15084;Burgenlandkreis;LK;11,719;6,440;1,223;10.4;2;16;7,240;61.8;4,927;3,616;1,311;758;15.4
------;Straftaten insgesamt;15085;Harz;LK;16,224;7,501;1,282;7.9;4;47;10,229;63;7,633;5,446;2,187;2,610;34.2
------;Straftaten insgesamt;15086;Jerichower Land;LK;5,979;6,609;407;6.8;0;9;3,605;60.3;2,698;2,094;604;358;13.3
------;Straftaten insgesamt;15087;Mansfeld-Südharz;LK;9,178;6,650;928;10.1;4;12;5,855;63.8;3,819;2,847;972;399;10.4
------;Straftaten insgesamt;15088;Saalekreis;LK;11,095;5,981;976;8.8;9;11;6,508;58.7;4,758;3,678;1,080;722;15.2
------;Straftaten insgesamt;15089;Salzlandkreis;LK;12,389;6,428;1,028;8.3;9;33;7,061;57;4,804;3,595;1,209;510;10.6
------;Straftaten insgesamt;15090;Stendal;LK;7,046;6,225;479;6.8;0;14;4,305;61.1;3,228;2,443;785;416;12.9
------;Straftaten insgesamt;15091;Wittenberg;LK;8,065;6,360;865;10.7;2;21;4,522;56.1;3,186;2,401;785;411;12.9
------;Straftaten insgesamt;16051;Erfurt;KfS;24,074;11,303;1,620;6.7;10;17;16,248;67.5;9,689;7,138;2,551;2,218;22.9
------;Straftaten insgesamt;16052;Gera;KfS;10,917;11,509;737;6.8;6;8;7,760;71.1;4,258;3,179;1,079;1,089;25.6
------;Straftaten insgesamt;16053;Jena;KfS;7,977;7,180;566;7.1;3;7;4,627;58;3,075;2,374;701;628;20.4
------;Straftaten insgesamt;16054;Suhl;KfS;3,149;8,955;126;4;3;4;2,413;76.6;1,773;1,340;433;825;46.5
------;Straftaten insgesamt;16055;Weimar;KfS;6,574;10,204;435;6.6;1;4;4,049;61.6;2,525;1,873;652;388;15.4
------;Straftaten insgesamt;16056;Eisenach;KfS;3,258;7,628;308;9.5;0;1;2,183;67;1,471;1,071;400;266;18.1
------;Straftaten insgesamt;16061;Eichsfeld;LK;4,190;4,163;307;7.3;5;11;2,762;65.9;1,907;1,497;410;289;15.2
------;Straftaten insgesamt;16062;Nordhausen;LK;5,843;6,899;399;6.8;3;2;3,897;66.7;2,545;1,930;615;306;12
------;Straftaten insgesamt;16063;Wartburgkreis;LK;4,415;3,567;269;6.1;7;11;3,011;68.2;2,211;1,720;491;281;12.7
------;Straftaten insgesamt;16064;Unstrut-Hainich-Kreis;LK;6,380;6,164;462;7.2;11;6;4,415;69.2;2,708;2,072;636;310;11.4
